company_id,supplier_team_access_count,supplier_brand_count,supplier_rrp_average,supplier_login_count,supplier_retailer_submissions_count,supplier_shares_count,buyers_popularity_score,buyers_average_time_on_profile_in_seconds,company_state,company_years_trading,upgraded
533,1,1,112,35,0,87,2,289,5,0-1,0
534,2,1,9,16,0,39,0,386,48,15+,1
535,2,1,44,53,0,132,2,471,7,6-10,0
536,2,1,35,6,0,15,0,0,35,6-10,0
537,1,1,4,932,108,2328,27,370,5,3-5,1
538,2,1,8,38,0,93,2,470,36,1-2,0
539,2,1,24,32,0,78,0,75,28,1-2,0
540,2,1,54,15,0,36,0,92,18,10-15,0
541,2,1,10,26,0,63,0,97,5,6-10,0
542,1,1,2,6,0,15,0,315,43,10-15,0
543,1,1,93,178,0,444,1,233,49,6-10,0
544,2,1,12,10,0,24,1,379,10,0-1,0
545,1,1,66,12,0,30,2,254,35,0-1,0
546,1,1,31,54,0,135,0,204,5,0-1,0
547,1,1,390,96,0,240,0,597,5,0-1,0
548,1,1,17,28,0,69,0,781,20,0-1,0
549,1,1,6,4,0,9,0,423,10,0-1,0
550,2,1,28,10,0,24,2,188,49,6-10,0
551,2,1,2,38,0,93,0,0,49,6-10,0
552,1,1,8,23,0,57,0,0,44,3-5,0
553,1,1,48,4,0,9,0,315,37,0-1,0
554,1,1,42,11,0,27,0,121,12,1-2,0
555,1,1,29,20,2,48,0,397,5,0-1,1
556,1,1,15,186,0,465,0,542,35,10-15,0
557,1,1,5,414,140,1035,9,397,11,10-15,1
558,2,1,36,84,84,210,3,545,25,10-15,1
559,1,1,33,18,0,45,1,0,20,15+,0
560,1,1,212,232,150,579,8,344,39,10-15,1
561,1,1,12,284,30,708,21,321,5,15+,1
562,2,1,10,15,0,36,0,0,34,3-5,0
563,1,1,6,4,0,9,0,0,43,6-10,0
564,1,1,4,150,0,375,1,98,6,10-15,0
565,1,1,72,6,0,15,0,0,5,6-10,0
566,1,1,13,40,0,99,1,357,44,3-5,0
567,1,1,16,16,0,39,0,0,41,0-1,0
568,1,1,50,8,0,18,0,0,35,3-5,0
569,1,1,30,0,0,0,0,334,5,6-10,1
570,2,1,10,34,0,84,0,45,41,3-5,0
571,2,1,28,228,0,570,1,0,35,0-1,0
572,1,1,9,12,0,30,0,72,44,6-10,0
573,2,1,10,6,0,15,0,554,6,6-10,0
574,1,1,52,5,0,12,0,454,4,15+,1
575,1,1,29,14,0,33,0,127,47,1-2,0
576,1,1,7,16,2,39,0,348,6,1-2,1
577,1,1,20,9,0,21,1,0,5,6-10,0
578,1,1,22,8,0,18,0,0,11,0-1,0
579,2,1,26,242,162,603,6,237,15,15+,1
580,1,1,25,8,0,18,1,324,5,1-2,0
581,1,1,10,153,48,381,5,193,10,6-10,1
582,1,1,8,26,0,63,1,0,18,1-2,0
583,2,1,"15,000.00",5,0,12,0,0,6,15+,0
584,1,2,16,204,8,510,4,348,48,15+,1
585,1,1,10,170,0,423,1,0,28,3-5,0
586,1,1,265,16,0,39,0,310,5,15+,0
587,2,1,3,28,0,69,9,292,10,3-5,0
588,1,1,12,2,0,3,0,28,10,1-2,0
589,2,1,18,4,0,9,0,0,10,15+,0
590,1,1,14,6,0,15,0,0,24,3-5,0
591,2,1,18,23,0,57,0,351,5,0-1,0
592,2,1,12,4,0,9,0,145,20,0-1,0
593,2,1,18,4,0,9,1,550,3,1-2,0
594,2,1,6,39,0,96,0,0,24,1-2,0
595,1,1,17,20,0,48,1,412,5,3-5,0
596,1,1,7,20,0,48,0,21,5,3-5,0
597,2,1,19,17,0,42,0,703,4,3-5,0
598,7,1,13,53,2,132,2,454,32,15+,1
599,2,1,8,42,0,105,1,451,24,15+,0
600,1,1,9,11,0,27,0,24,21,3-5,0
601,1,1,7,33,0,81,0,39,23,15+,0
602,1,1,5,36,0,90,1,272,10,0-1,0
603,1,1,5,735,26,1836,26,420,35,10-15,1
604,2,1,158,46,0,114,1,464,28,0-1,0
605,1,1,20,4,0,9,0,402,12,1-2,0
606,1,1,10,364,124,909,11,441,44,6-10,1
607,1,1,45,11,2,27,0,473,20,1-2,1
608,1,1,21,33,0,81,0,498,42,15+,1
609,2,1,13,14,0,33,0,888,10,1-2,0
610,1,4,6,566,218,1413,13,287,10,15+,1
611,2,2,27,40,4,99,0,426,20,10-15,1
612,1,1,20,16,0,39,0,194,21,1-2,0
613,1,3,17,312,22,780,13,473,4,3-5,1
614,1,1,24,274,0,684,0,0,32,3-5,0
615,1,1,4,3,0,6,0,0,15,15+,0
616,1,1,18,70,0,174,1,349,34,3-5,0
617,2,1,10,22,0,54,0,28,20,0-1,0
618,2,1,6,32,0,78,1,24,5,0-1,0
619,1,1,5,2,0,3,0,0,46,1-2,0
620,1,1,11,26,0,63,6,40,44,15+,0
621,1,1,38,221,24,552,20,390,6,1-2,1
622,1,1,10,8,0,18,0,33,10,0-1,0
623,1,2,28,24,0,60,1,243,10,15+,0
624,1,1,4,40,0,99,1,17,44,15+,0
625,1,1,2,543,240,1356,14,369,44,6-10,1
626,1,1,"1,439.00",2,0,3,0,0,43,6-10,0
627,2,1,25,3,0,6,0,614,25,15+,0
628,1,1,53,183,6,456,14,416,11,3-5,1
629,2,1,5,10,0,24,3,268,38,6-10,0
630,1,1,23,38,0,93,0,0,6,0-1,0
631,1,1,4,12,0,30,0,0,34,3-5,0
632,7,1,4,6,0,15,0,0,35,3-5,0
633,1,1,10,729,206,1821,17,400,5,1-2,1
634,2,1,12,2,0,3,1,200,32,15+,0
635,2,1,5,47,0,117,0,358,10,0-1,0
636,1,1,"3,072.00",2,0,3,0,0,35,6-10,0
637,1,1,19,8,0,18,0,236,35,6-10,0
638,1,1,10,27,2,66,0,242,10,15+,1
639,1,1,3,6,0,15,1,42,5,3-5,0
640,2,1,5,5,0,12,0,99,44,10-15,0
641,1,1,10,6,0,15,0,0,44,0-1,0
642,1,1,2,2,0,3,0,0,10,0-1,0
643,1,1,79,27,0,66,1,0,10,1-2,0
644,1,1,5,5,0,12,0,439,35,15+,0
645,7,1,15,189,2,471,0,367,15,15+,1
646,2,2,16,26,0,63,0,535,49,15+,1
647,2,1,12,3,0,6,0,0,40,1-2,0
648,1,1,60,40,0,99,1,647,28,15+,0
649,2,1,22,16,0,39,0,0,4,15+,0
650,1,1,38,4,0,9,0,0,39,0-1,0
651,2,1,64,17,0,42,0,0,5,0-1,0
652,2,1,24,3,0,6,0,0,19,0-1,0
653,1,1,36,8,0,18,0,0,23,3-5,0
654,1,1,51,14,2,33,0,348,5,10-15,1
655,1,1,8,8,0,18,0,29,7,15+,0
656,2,1,58,6,0,15,0,202,12,1-2,0
657,2,1,6,62,32,153,6,352,20,1-2,1
658,1,1,5,251,6,627,2,388,5,15+,1
659,1,1,12,29,0,72,2,0,43,6-10,0
660,1,1,60,5,0,12,1,0,5,15+,0
661,1,1,9,10,0,24,1,730,32,15+,0
662,2,1,479,6,0,15,0,364,10,1-2,0
663,1,1,3,2,0,3,0,0,35,15+,0
664,1,1,81,9,0,21,0,29,10,0-1,0
665,1,1,18,70,2,174,7,318,24,6-10,1
666,7,1,8,23,2,57,0,299,39,15+,1
667,2,1,42,83,0,207,3,304,6,15+,0
668,7,1,"2,400.00",10,0,24,0,0,10,10-15,0
669,2,1,8,17,0,42,1,504,32,15+,0
670,3,1,24,1274,228,3183,21,426,15,6-10,1
671,1,1,13,48,86,120,0,347,35,6-10,1
672,1,1,28,95,14,237,6,248,19,1-2,1
673,1,1,30,87,6,216,3,427,39,3-5,1
674,2,1,6,4,0,9,0,0,39,0-1,0
675,2,1,3,414,178,1035,5,403,5,0-1,1
676,1,1,7,362,54,903,6,243,20,15+,1
677,1,1,62,8,0,18,0,387,5,15+,0
678,1,1,12,8,0,18,0,0,48,0-1,0
679,1,1,35,164,90,408,7,285,44,3-5,1
680,1,1,60,14,0,33,0,0,43,0-1,0
681,1,1,22,5,0,12,0,428,5,0-1,0
682,2,1,7,26,0,63,1,401,5,15+,0
683,1,1,6,3,0,6,0,32,10,15+,0
684,1,1,7,4,2,9,0,338,35,6-10,1
685,2,1,7,128,0,318,1,0,5,10-15,0
686,1,1,52,60,6,150,0,307,5,0-1,1
687,1,1,18,9,0,21,0,0,39,6-10,0
688,1,1,178,9,0,21,0,0,15,6-10,0
689,2,1,4,2,0,3,0,0,32,0-1,0
690,2,1,6,10,0,24,0,331,4,15+,0
691,2,1,48,0,0,0,0,423,5,3-5,1
692,1,1,12,5,0,12,1,227,23,15+,0
693,1,2,44,14,0,33,1,192,5,15+,0
694,1,1,69,610,4,1524,5,360,21,0-1,1
695,1,1,12,2,0,3,0,0,46,0-1,0
696,7,1,5,12,0,30,0,0,32,10-15,0
697,2,1,4,48,0,120,14,218,22,1-2,0
698,1,1,40,20,0,48,0,530,35,1-2,0
699,1,1,4,8,0,18,0,191,35,0-1,0
700,1,1,84,12,0,30,0,0,23,0-1,0
701,2,1,6,4,0,9,1,153,11,0-1,0
702,2,1,17,9,0,21,0,347,35,0-1,0
703,1,1,10,16,0,39,0,217,21,3-5,0
704,2,1,5,8,0,18,0,28,15,6-10,0
705,2,1,6,274,16,684,1,344,35,1-2,1
706,1,1,4,364,0,909,0,209,19,1-2,0
707,1,1,5,9,0,21,1,272,5,3-5,0
708,1,1,11,8,0,18,0,0,44,3-5,0
709,1,1,10,8,0,18,0,306,5,0-1,1
710,1,1,7,65,0,162,0,187,39,1-2,0
711,1,1,78,48,0,120,0,0,5,1-2,0
712,1,1,23,5,0,12,0,0,23,1-2,0
713,1,2,19,1119,282,2796,9,281,5,6-10,1
714,1,1,25,5,0,12,0,51,5,1-2,0
715,2,1,18,6,0,15,0,23,48,3-5,0
716,2,1,59,6,0,15,0,41,32,6-10,0
717,2,1,56,9,0,21,0,407,5,15+,0
718,2,1,19,8,0,18,0,0,23,1-2,0
719,3,1,16,112,52,279,4,544,21,3-5,1
720,1,2,10,134,116,333,3,525,10,3-5,1
721,2,1,8,27,0,66,4,133,7,3-5,0
722,2,1,2,5,0,12,0,0,10,15+,0
723,2,1,10,172,4,429,0,329,46,15+,1
724,2,1,7,18,0,45,0,0,27,10-15,0
725,1,1,13,129,34,321,5,378,11,0-1,1
726,1,1,150,15,0,36,0,74,21,1-2,0
727,1,1,27,11,0,27,0,367,5,15+,0
728,1,1,30,12,0,30,1,0,28,3-5,0
729,2,1,204,45,0,111,0,0,15,1-2,0
730,2,1,29,142,0,354,1,340,10,3-5,0
731,1,1,31,16,0,39,0,0,35,6-10,0
732,1,1,180,3,0,6,0,0,5,0-1,0
733,1,1,18,15,0,36,1,0,25,0-1,0
734,2,1,167,3,0,6,0,93,10,1-2,0
735,1,1,42,8,0,18,0,0,5,0-1,0
736,1,1,27,36,0,90,1,76,20,3-5,0
737,2,1,36,23,0,57,0,161,44,6-10,0
738,1,1,11,240,6,600,8,360,10,6-10,1
739,1,1,14,162,26,405,8,250,11,3-5,1
740,7,1,99,11,0,27,0,0,5,0-1,0
741,1,1,21,27,0,66,0,0,32,6-10,0
742,2,1,3,587,106,1467,8,341,22,3-5,1
743,2,1,"6,000,000,000.00",3,0,6,0,0,49,15+,0
744,1,1,25,382,100,954,4,350,15,0-1,1
745,1,1,"3,001.00",38,0,93,0,0,5,6-10,0
746,1,1,48,11,0,27,1,615,5,15+,0
747,1,1,48,292,0,729,7,278,34,3-5,1
748,1,1,52,134,2,333,2,489,34,15+,1
749,2,1,72,8,0,18,0,183,46,3-5,0
750,1,1,91,18,0,45,1,360,5,6-10,0
751,1,1,6,5,0,12,0,0,4,1-2,0
752,1,1,12,50,0,123,1,174,5,3-5,0
753,1,1,54,2,0,3,0,0,10,15+,0
754,2,1,7,224,78,558,12,322,10,6-10,1
755,2,1,53,16,2,39,0,393,6,0-1,1
756,1,1,122,74,172,183,10,387,44,10-15,1
757,1,1,110,4,0,9,0,0,6,3-5,0
758,1,1,10,8,0,18,0,0,48,15+,0
759,2,1,16,56,0,138,2,622,24,15+,0
760,1,1,13,2,0,3,0,0,6,1-2,0
761,1,1,33,22,0,54,1,316,15,0-1,0
762,7,2,40,352,4,879,1,348,44,1-2,1
763,2,1,148,4,0,9,1,342,5,0-1,0
764,1,1,3,239,8,597,3,222,10,1-2,1
765,2,1,7,116,122,288,14,461,35,0-1,1
766,1,1,72,24,0,60,0,0,35,6-10,0
767,1,1,30,8,0,18,0,0,41,3-5,0
768,3,1,1,15,0,36,0,33,5,6-10,0
769,1,1,4,15,0,36,0,175,48,15+,0
770,1,2,32,108,0,270,2,338,32,0-1,0
771,1,2,7,122,10,303,8,296,35,15+,1
772,2,1,12,11,0,27,1,0,32,1-2,0
773,1,1,"3,959.00",4,0,9,0,277,10,3-5,0
774,1,1,22,6,0,15,0,41,39,1-2,0
775,1,1,118,20,0,48,0,0,10,10-15,0
776,1,2,32,20,8,48,0,401,24,3-5,1
777,1,1,42,86,0,213,0,544,41,1-2,0
778,2,1,18,41,0,102,0,181,11,0-1,0
779,1,1,33,26,0,63,0,250,45,1-2,0
780,1,1,11,3,0,6,0,291,22,6-10,0
781,2,1,180,2,0,3,0,0,10,1-2,0
782,1,1,30,12,0,30,0,0,44,0-1,0
783,2,1,43,78,0,195,0,112,44,6-10,0
784,1,1,3,46,104,114,2,336,5,10-15,1
785,7,1,8,9,0,21,0,0,32,0-1,0
786,1,1,19,23,4,57,0,85,10,15+,1
787,2,2,9,558,48,1395,6,210,3,3-5,1
788,1,1,7,3,0,6,0,0,15,1-2,0
789,1,1,5,1520,202,3798,12,283,35,3-5,1
790,2,1,10,56,0,138,0,216,5,3-5,1
791,1,1,783,65,0,162,0,0,36,15+,0
792,7,1,21,5,0,12,0,263,5,0-1,0
793,2,1,2,2,0,3,0,533,51,3-5,1
794,1,1,36,8,0,18,0,249,5,0-1,0
795,2,1,"14,400.00",16,0,39,0,0,10,15+,0
796,1,1,96,9,0,21,1,471,5,0-1,0
797,1,1,41,358,60,894,3,338,10,6-10,1
798,2,1,40,12,0,30,0,0,35,3-5,0
799,1,1,55,220,2,549,2,386,4,1-2,1
800,1,1,18,21,0,51,0,0,19,0-1,0
801,2,1,6,14,0,33,0,33,10,0-1,0
802,1,1,246,18,0,45,0,26,34,1-2,0
803,1,1,33,4,0,9,1,0,5,3-5,0
804,1,1,78,268,14,669,6,322,5,1-2,1
805,1,1,134,123,2,306,1,270,43,6-10,1
806,7,1,43,8,0,18,1,468,5,15+,0
807,1,1,57,35,2,87,0,298,18,10-15,1
808,1,1,48,59,2,147,0,205,32,6-10,1
809,7,2,10,34,0,84,0,0,7,6-10,0
810,2,1,36,24,0,60,0,0,5,1-2,0
811,1,1,66,17,0,42,0,559,7,1-2,1
812,2,1,18,30,0,75,0,364,10,0-1,0
813,2,2,13,126,0,315,3,305,48,15+,0
814,1,1,22,51,0,126,1,458,10,10-15,0
815,2,1,47,9,0,21,0,0,10,3-5,0
816,2,1,54,4,0,9,0,804,19,0-1,0
817,7,1,11,5,2,12,0,390,5,3-5,1
818,1,1,11,5,0,12,0,45,20,6-10,0
819,1,1,14,16,2,39,0,358,5,3-5,1
820,1,1,8,2,0,3,0,164,28,10-15,0
821,2,1,138,2,0,3,0,0,49,15+,0
822,2,1,38,4,0,9,0,0,32,1-2,0
823,1,1,7,3,0,6,0,0,15,6-10,0
824,1,2,60,15,0,36,1,284,44,10-15,0
825,1,1,47,16,0,39,1,376,18,6-10,0
826,1,1,18,2,0,3,0,0,8,0-1,0
827,2,1,70,42,0,105,0,0,45,10-15,0
828,2,1,33,132,18,330,5,360,15,10-15,1
829,1,2,15,92,0,228,8,609,5,15+,0
830,1,1,2,12,0,30,0,0,5,6-10,0
831,2,1,14,3,0,6,0,0,16,3-5,0
832,2,1,30,6,0,15,0,0,38,1-2,0
833,1,1,6,9,0,21,0,555,7,3-5,0
834,1,1,24,11,0,27,0,0,46,0-1,0
835,1,1,"2,400.00",116,0,288,0,0,24,0-1,0
836,2,1,83,2,0,3,1,271,35,0-1,0
837,2,1,43,48,0,120,0,102,35,10-15,0
838,1,1,29,23,0,57,0,485,7,0-1,0
839,1,1,19,16,0,39,2,418,5,6-10,0
840,1,1,16,4,0,9,0,0,5,10-15,0
841,3,1,8,202,64,504,14,422,5,3-5,1
842,2,1,24,2,0,3,0,0,5,3-5,0
843,1,1,6,20,0,48,4,296,24,15+,0
844,1,1,5,9,0,21,0,0,35,1-2,0
845,1,1,211,3,0,6,0,130,5,1-2,0
846,1,1,23,3,0,6,0,99,19,3-5,0
847,2,1,228,8,0,18,1,74,44,6-10,0
848,2,1,196,6,0,15,0,0,44,6-10,0
849,1,1,59,77,0,192,4,299,44,6-10,0
850,1,1,31,58,0,144,1,297,7,1-2,0
851,1,1,35,2,0,3,0,96,5,15+,0
852,1,1,1,5,0,12,0,0,10,15+,0
853,1,1,35,228,124,570,5,520,5,3-5,1
854,1,1,2,3,4,6,0,338,10,0-1,1
855,1,1,48,2,0,3,0,0,44,6-10,0
856,2,1,17,26,0,63,2,54,32,1-2,0
857,2,1,46,6,0,15,0,0,34,3-5,0
858,1,1,7,23,0,57,0,0,10,0-1,0
859,1,1,0,6,0,15,0,0,44,15+,0
860,7,1,2,8,0,18,2,441,23,3-5,0
861,1,1,2,18,0,45,1,67,44,15+,0
862,2,1,21,29,2,72,1,22,5,1-2,1
863,2,1,"42,000.00",10,0,24,0,0,44,3-5,0
864,1,1,6,42,0,105,1,470,28,1-2,0
865,1,1,5,21,0,51,1,414,32,6-10,0
866,2,1,7,50,0,123,0,31,5,3-5,0
867,2,2,5,29,0,72,5,37,15,6-10,0
868,1,1,41,5,0,12,0,421,6,6-10,0
869,1,1,30,63,0,156,1,190,35,6-10,0
870,1,1,22,39,0,96,0,37,4,3-5,0
871,1,1,9,50,0,123,1,115,10,6-10,0
872,1,2,12,430,94,1074,14,580,24,6-10,1
873,1,1,22,6,0,15,0,0,46,0-1,0
874,1,1,6,50,0,123,1,463,24,15+,0
875,3,1,11,42,0,105,1,0,41,3-5,0
876,1,1,2,15,0,36,3,225,50,10-15,0
877,3,1,15,2,0,3,0,275,5,10-15,0
878,1,1,12,11,0,27,0,0,39,0-1,0
879,1,2,28,8,2,18,0,302,5,3-5,1
880,1,1,15,18,0,45,4,309,35,3-5,0
881,7,1,44,12,0,30,0,241,4,6-10,0
882,2,1,42,2,0,3,0,558,5,6-10,1
883,1,1,36,10,0,24,0,116,45,10-15,0
884,2,1,58,10,0,24,0,309,5,0-1,0
885,2,1,6,5,0,12,0,52,26,0-1,0
886,1,1,8,87,0,216,0,705,6,0-1,0
887,1,1,8,30,0,75,1,190,47,1-2,0
888,1,1,10,27,0,66,1,220,10,1-2,0
889,2,1,32,89,6,222,22,387,38,6-10,1
890,1,1,16,46,0,114,0,299,19,0-1,0
891,1,3,47,238,340,594,12,326,10,6-10,1
892,1,1,3,10,0,24,0,482,44,6-10,0
893,3,1,36,90,72,225,6,306,5,10-15,1
894,7,1,17,12,0,30,0,644,5,10-15,0
895,1,1,13,5,0,12,1,52,36,3-5,0
896,1,3,13,44,0,108,3,466,23,15+,0
897,1,1,29,35,0,87,1,67,13,0-1,0
898,1,1,126,202,2,504,9,296,6,1-2,1
899,2,1,22,585,10,1461,12,365,5,10-15,1
900,2,2,8,70,138,174,7,373,5,15+,1
901,2,1,22,12,0,30,0,310,5,1-2,0
902,1,1,11,12,0,30,2,416,15,15+,0
903,2,2,3,58,4,144,4,265,19,15+,1
904,1,1,21,94,0,234,1,182,39,3-5,0
905,1,1,2,11,0,27,0,80,35,3-5,0
906,1,1,240,17,0,42,0,0,22,1-2,0
907,2,1,69,39,0,96,1,436,38,6-10,0
908,1,2,18,8,0,18,2,212,35,3-5,0
909,1,1,210,2,0,3,0,0,5,0-1,0
910,1,1,30,14,0,33,0,0,39,0-1,0
911,2,1,239,3,0,6,0,0,35,3-5,0
912,1,1,5,142,112,354,3,386,10,15+,1
913,1,1,6,77,0,192,0,162,25,1-2,0
914,1,1,27,30,0,75,1,377,4,1-2,0
915,1,1,3,2,0,3,0,0,15,3-5,0
916,1,1,16,6,0,15,0,0,25,1-2,0
917,1,1,10,18,0,45,0,0,27,3-5,0
918,1,1,18,4,0,9,0,172,10,0-1,0
919,1,1,5,28,0,69,0,260,49,1-2,0
920,2,1,10,2,2,3,0,394,44,10-15,1
921,1,3,44,412,354,1029,4,292,15,1-2,1
922,1,1,13,116,0,288,0,412,32,0-1,0
923,1,1,8,9,0,21,1,306,26,0-1,0
924,7,1,156,39,0,96,0,0,32,3-5,0
925,3,1,8,141,0,351,4,576,5,6-10,0
926,1,1,24,6,0,15,0,417,28,0-1,0
927,1,1,1,4,0,9,0,909,28,0-1,0
928,7,1,26,14,0,33,0,0,4,3-5,0
929,1,1,3,20,0,48,0,241,12,6-10,0
930,3,1,7,15,0,36,0,348,32,6-10,1
931,1,1,14,46,0,114,2,262,39,15+,1
932,2,1,24,2,0,3,0,0,4,0-1,0
933,2,1,7,48,0,120,3,29,39,15+,0
934,1,1,33,9,0,21,2,337,35,10-15,0
935,2,1,6,446,98,1113,13,434,5,3-5,1
936,1,1,9,38,0,93,3,135,11,1-2,0
937,1,1,18,5,0,12,1,165,10,0-1,0
938,2,1,2,4,0,9,0,0,46,10-15,0
939,1,1,2,3,0,6,0,0,37,0-1,0
940,1,1,52,12,0,30,0,386,20,0-1,1
941,1,1,30,123,42,306,3,583,33,3-5,1
942,2,1,14,14,0,33,1,1127,10,15+,0
943,1,2,15,908,16,2268,29,389,5,6-10,1
944,1,1,17,4,0,9,0,22,5,15+,0
945,2,1,16,50,8,123,0,238,31,3-5,1
946,2,1,10,48,0,120,0,560,22,15+,0
947,2,1,12,15,0,36,0,0,39,0-1,0
948,2,1,47,161,76,402,3,491,10,6-10,1
949,1,1,2,20,0,48,0,29,32,1-2,0
950,1,1,14,40,0,99,1,0,25,15+,0
951,1,1,4,29,2,72,0,289,39,6-10,1
952,7,2,42,63,0,156,1,520,35,15+,0
953,1,1,12,606,194,1515,11,335,40,6-10,1
954,1,3,5,75,92,186,2,283,10,15+,1
955,1,1,29,46,0,114,3,382,5,3-5,0
956,1,1,40,60,0,150,1,402,15,6-10,0
957,1,1,36,6,0,15,0,0,5,0-1,0
958,1,1,9,11,0,27,1,200,39,15+,0
959,7,1,35,5,0,12,0,0,44,0-1,0
960,2,1,4,248,0,618,2,53,48,0-1,0
961,2,2,109,287,128,717,5,430,5,1-2,1
962,2,1,342,8,0,18,0,0,32,0-1,0
963,2,1,6,23,0,57,1,239,5,0-1,0
964,2,1,42,9,0,21,0,0,44,3-5,0
965,2,1,10,10,0,24,0,0,5,1-2,1
966,1,1,5,5,0,12,1,519,35,3-5,0
967,1,1,15,3,0,6,0,0,36,1-2,0
968,2,1,26,254,0,633,0,0,21,1-2,1
969,1,4,16,342,0,855,4,514,35,3-5,0
970,1,1,10,16,0,39,0,0,6,1-2,0
971,1,1,8,35,0,87,1,320,35,0-1,0
972,1,1,28,791,276,1977,7,280,41,6-10,1
973,2,1,6,10,0,24,0,0,5,0-1,0
974,1,1,20,4,0,9,0,0,23,3-5,0
975,1,1,42,4,0,9,0,0,44,15+,0
976,1,1,21,471,34,1176,5,444,43,10-15,1
977,1,1,6,478,218,1194,10,396,10,15+,1
978,1,1,24,2,0,3,2,403,35,1-2,0
979,1,1,8,723,4,1806,3,401,5,1-2,1
980,3,1,14,2,2,3,0,0,5,6-10,1
981,7,1,100,33,0,81,1,316,5,3-5,0
982,2,1,338,42,0,105,0,0,4,15+,0
983,2,1,18,9,0,21,0,24,44,0-1,0
984,7,1,10,9,0,21,0,0,48,0-1,0
985,2,1,8,110,0,273,1,0,4,3-5,0
986,1,1,24,6,0,15,0,0,5,1-2,0
987,1,1,17,17,0,42,0,0,26,0-1,0
988,1,1,25,57,0,141,4,319,5,0-1,0
989,1,1,5,336,170,840,20,401,5,1-2,1
990,2,1,48,264,0,660,0,0,5,3-5,0
991,2,1,22,14,0,33,0,0,5,1-2,0
992,1,1,5,71,32,177,0,560,44,15+,1
993,1,1,41,11,0,27,0,0,11,15+,0
994,1,1,32,28,2,69,0,480,37,3-5,1
995,1,1,17,3,0,6,0,648,5,0-1,0
996,1,1,30,11,0,27,0,62,48,1-2,0
997,1,1,24,11,0,27,0,0,5,0-1,0
998,1,1,388,15,0,36,1,0,41,1-2,0
999,2,1,2,3,0,6,0,235,45,6-10,0
1000,1,1,39,53,0,132,1,382,35,0-1,0
1001,7,1,2,14,0,33,0,0,8,0-1,0
1002,1,1,6,23,0,57,3,394,20,3-5,0
1003,7,1,2,9,0,21,0,213,23,15+,0
1004,1,1,121,351,2,876,2,383,23,1-2,1
1005,1,1,3,95,140,237,5,393,32,3-5,1
1006,1,1,5,0,0,0,0,456,19,0-1,1
1007,2,1,15,29,2,72,1,406,31,6-10,1
1008,1,1,1,5,0,12,0,0,15,3-5,0
1009,2,1,18,114,0,285,2,577,35,6-10,1
1010,1,1,216,8,0,18,0,334,35,6-10,0
1011,2,1,16,5,0,12,0,0,5,15+,0
1012,7,1,12,5,0,12,0,22,30,15+,0
1013,2,1,30,35,0,87,0,0,5,3-5,0
1014,2,1,30,89,16,222,7,412,5,3-5,1
1015,1,1,5,58,2,144,17,445,38,10-15,1
1016,2,1,13,207,0,516,4,279,28,1-2,0
1017,2,1,38,24,0,60,0,0,5,1-2,0
1018,7,1,12,148,152,369,1,526,44,1-2,1
1019,7,1,2,4,0,9,0,0,44,6-10,0
1020,2,1,7,105,0,261,0,22,25,0-1,0
1021,1,1,72,4,0,9,0,0,5,0-1,0
1022,1,1,3,701,64,1752,5,446,44,1-2,1
1023,2,1,30,69,4,171,1,296,5,1-2,1
1024,1,1,22,11,0,27,1,458,10,6-10,1
1025,1,1,7,12,0,30,3,131,28,1-2,0
1026,1,1,9,5,0,12,0,505,30,6-10,0
1027,1,1,13,10,0,24,0,0,10,3-5,0
1028,2,1,45,146,0,363,0,308,16,3-5,0
1029,2,1,30,6,0,15,0,0,44,0-1,0
1030,7,1,108,5,0,12,1,0,36,3-5,0
1031,1,2,7,27,0,66,0,99,36,15+,0
1032,1,1,110,5,0,12,1,297,21,3-5,0
1033,2,3,7,90,0,225,4,400,15,15+,0
1034,1,1,19,42,0,105,1,445,15,6-10,0
1035,1,1,6,4,0,9,0,31,15,0-1,0
1036,1,1,20,41,0,102,0,407,39,6-10,1
1037,2,1,24,35,0,87,0,472,5,15+,0
1038,2,1,7,64,0,159,8,301,5,1-2,0
1039,1,1,29,5,0,12,0,0,39,0-1,0
1040,2,1,5,36,0,90,0,39,32,15+,0
1041,1,1,11,17,0,42,1,391,45,1-2,0
1042,2,1,30,23,0,57,0,0,5,6-10,0
1043,1,1,155,9,0,21,0,403,5,3-5,1
1044,1,1,11,4,0,9,0,0,16,15+,0
1045,7,1,144,16,0,39,1,0,39,0-1,0
1046,2,1,36,8,0,18,0,587,5,6-10,0
1047,1,1,8,54,0,135,1,25,35,3-5,0
1048,2,1,13,8,0,18,0,353,13,6-10,0
1049,1,1,7,29,0,72,1,35,19,0-1,0
1050,2,1,21,150,136,375,17,378,32,1-2,1
1051,2,1,47,232,50,579,11,418,28,15+,1
1052,1,1,5,22,0,54,0,0,10,1-2,0
1053,7,1,5,16,0,39,0,34,23,15+,0
1054,2,1,38,11,0,27,0,587,2,0-1,0
1055,1,1,7,11,0,27,0,29,5,0-1,0
1056,7,1,7,8,0,18,0,0,10,6-10,0
1057,1,1,66,27,0,66,1,0,15,1-2,0
1058,2,1,6,22,0,54,1,0,15,3-5,0
1059,1,1,8,3622,126,9054,12,348,39,3-5,1
1060,2,1,54,51,0,126,3,423,32,1-2,0
1061,1,1,16,2,0,3,0,373,35,0-1,0
1062,1,1,12,10,0,24,0,0,20,3-5,0
1063,1,1,4,72,0,180,0,394,24,3-5,0
1064,1,1,14,2,0,3,0,0,6,1-2,0
